Unnamed: 1;QUADRO DE CONTROLE DE OBRA;Unnamed: 2;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 3;Unnamed: 7;Unnamed: 8;Unnamed: 9;
;;;;;;;;;;
;;;Complexo Alto Tietê - OAE Marginal - fase 02;;;Obra: ;P3931;;;
;;;SP-021 - Rodoanel Mário Covas - Leste;;;Estrada: ;;;;
;;;km 114+600 ao  km 117+000;;;km / estaca: ;;;;
FOL / CÓD.;N;REV.;;R0;R1;ASSUNTO;R2;R3;R4;
;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/114;;;;;1;ARMADURAS DAS TRANSVERSINAS TR.13 E 14;;;;
DE-SPM00021D-114.116-825-C01/115;;;;;0;ARMADURAS DAS TRANSVERSINAS TR.15 E TR.16;;;;
DE-SPM00021D-114.116-825-C01/116;;;;;1;ARMADURAS DAS TRANSVERSINAS TR.17 E TR.18;;;;
DE-SPM00021D-114.116-825-C01/117;;;;;0;ARMADURAS DAS TRANSVERSINAS TR.19 E TR.20;;;;
DE-SPM00021D-114.116-825-C01/118;;;;;1;ARMADURAS DAS TRANSVERSINAS TR.21 A TR.24;;;;
DE-SPM00021D-114.116-825-C01/119;;;;;0;ARMADURAS DO APOIO E.1;;;;
DE-SPM00021D-114.116-825-C01/120;;;;;1;ARM. DE BLOCOS DE FUND. E PILARES DOS AP. E.2 A E.12;;;;
DE-SPM00021D-114.116-825-C01/121;;;;;0;ARMADURAS DE BLOCOS E PILARES DOS APOIOS 1, 2 E 8;;;;
DE-SPM00021D-114.116-825-C01/122;;;;;1;ARMADURAS DE BLOCO DE FUNDAÇÃO E PILAR DO APOIO 3;;;;
DE-SPM00021D-114.116-825-C01/123;;;;;1;ARMADURAS DOS BLOCOS E PILARES DOS APOIOS 4, 6 E 7;;;;
DE-SPM00021D-114.116-825-C01/124;;;;;1;ARMADURAS DE BLOCO DE FUNDAÇÃO E PILAR DO APOIO 5;;;;
DE-SPM00021D-114.116-825-C01/125;;;;;1;ARMADURAS DOS BLOCOS E PILARES DOS APOIOS 9, 10 E 11;;;;
DE-SPM00021D-114.116-825-C01/126;;;;;1;ARM. DAS VIGAS TRAVESSAS DOS APOIOS E.2 A E.12;;;;
DE-SPM00021D-114.116-825-C01/127;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/128;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/129;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 3;;;;
DE-SPM00021D-114.116-825-C01/130;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 4;;;;
DE-SPM00021D-114.116-825-C01/131;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 5;;;;
DE-SPM00021D-114.116-825-C01/132;;;;;1;ARMADURAS DA VIGA TRAVESSA DOS APOIOS 6 E 8;;;;
DE-SPM00021D-114.116-825-C01/133;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 7;;;;
DE-SPM00021D-114.116-825-C01/134;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 9;;;;
DE-SPM00021D-114.116-825-C01/135;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 10;;;;
DE-SPM00021D-114.116-825-C01/136;;;;;1;ARMADURAS DA VIGA TRAVESSA DO APOIO 11;;;;
DE-SPM00021D-114.116-825-C01/137;;;;;1;ARMADURAS DOS APOIOS 12;;;;
DE-SPM00021D-114.116-825-C01/138;;;;;0;ARMADURAS DOS APOIOS 13;;;;
DE-SPM00021D-114.116-825-C01/139;;;;;0;ARM. DAS LAJE DE TRANS. DO AP. E.1  E TRAT. DE SOLO SOB LT;;;;
DE-SPM00021D-114.116-825-C01/140;;;;;0;ARM. DE LAJE DE TRANSIÇÃO DO APOIO 12 E 13;;;;
DE-SPM00021D-114.116-825-C01/141;;;;;0;ARMADURAS DOS MUROS DE ALA  - APOIO 12;;;;
DE-SPM00021D-114.116-825-C01/142;;;;;3;ARMADURAS DOS MUROS DE ALA  - APOIO 13;;;;
MC-SPM00021D-114.116-825-C01/001;;;;;0;MEMÓRIA - INFRA E MESO ESTRUTURA;;;;
MC-SPM00021D-114.116-825-C01/002;;;;;0;MEMÓRIA - SUPERESTRUTURA;;;;
RT-SPM00021D-114.116-825-G08/001;;;;;0;OAE Ferradura - Memória de cálculo da fundação;;;;
OAE - RAMO 200;;;;;1;;;;;
DE-SPM00021D-114.116-825-C01/201;;;;;1;IMPLANTAÇÃO E CONCEPÇÃO ;;;;
DE-SPM00021D-114.116-825-C01/202;;;;;0;LOCAÇÃO DA INFRA E PLANTA DA MESOESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/203;;;;;0;PLANTA DA SUPERESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/204;;;;;2;FORMA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/205;;;;;1;FORMA DO APOIO 3;;;;
DE-SPM00021D-114.116-825-C01/206;;;;;1;FORMA DO APOIO 4;;;;
DE-SPM00021D-114.116-825-C01/207;;;;;1;FORMA DO APOIO 5;;;;
DE-SPM00021D-114.116-825-C01/208;;;;;1;FORMA DO APOIO 6;;;;
DE-SPM00021D-114.116-825-C01/209;;;;;0;FORMA DA SUPERESTRUTURA VÃO 1;;;;
DE-SPM00021D-114.116-825-C01/210;;;;;0;FORMA DA SUPERESTRUTURA VÃO 2;;;;
DE-SPM00021D-114.116-825-C01/211;;;;;0;FORMA DA SUPERESTRUTURA VÃO 3;;;;
DE-SPM00021D-114.116-825-C01/212;;;;;0;FORMA DA SUPERESTRUTURA VÃO 4;;;;
DE-SPM00021D-114.116-825-C01/213;;;;;0;FORMA DA SUPERESTRUTURA VÃO 5;;;;
DE-SPM00021D-114.116-825-C01/214;;;;;0;FORMA E PROTENSÃO DA VIGA 1;;;;
DE-SPM00021D-114.116-825-C01/215;;;;;0;FORMA E PROTENSÃO DA VIGA 2;;;;
DE-SPM00021D-114.116-825-C01/216;;;;;;FORMA E PROTENSÃO DA VIGA 3;;;;
DE-SPM00021D-114.116-825-C01/217;;;;;1;FORMA E PROTENSÃO DA VIGA 4;;;;
DE-SPM00021D-114.116-825-C01/218;;;;;0;ARMADURAS DA VIGA V1;;;;
DE-SPM00021D-114.116-825-C01/219;;;;;0;ARMADURAS DA VIGA V2;;;;
DE-SPM00021D-114.116-825-C01/220;;;;;0;ARMADURAS DA VIGA V3;;;;
DE-SPM00021D-114.116-825-C01/221;;;;;0;ARMADURAS DA VIGA V4;;;;
DE-SPM00021D-114.116-825-C01/222;;;;;0;FORMA E ARMADURAS DAS PLACAS  - PP1 ,  PP2 E PP5;;;;
DE-SPM00021D-114.116-825-C01/223;;;;;0; FORMA E ARMAÇÃO DA PLACA PP.3 E PP.6;;;;
DE-SPM00021D-114.116-825-C01/224;;;;;0;FORMA E ARMAÇÃO DA PLACA PP.4 E PP.7;;;;
DE-SPM00021D-114.116-825-C01/225;;;;;0;ARMADURAS DA LAJES DOS VÃOS 1 A 4;;;;
DE-SPM00021D-114.116-825-C01/226;;;;;1;ARMADURAS DAS LAJE DO VÃO 5;;;;
DE-SPM00021D-114.116-825-C01/227;;;;;1;ARM. DE BLOCOS DE FUND. E PILARES;;;;
DE-SPM00021D-114.116-825-C01/228;;;;;1;ARMADURAS DAS VIGAS  TRAVESSAS DOS APOIOS 2 A 5;;;;
DE-SPM00021D-114.116-825-C01/229;;;;;1;ARMADURAS DO ENCONTRO DO APOIO 6;;;;
DE-SPM00021D-114.116-825-C01/230;;;;;1;ARMAÇÃO DA LAJE DE TRANSIÇÃO E MUROS DE ALA  E TRATAMENTO DE SOLO SOB LAJE DE TRANSIÇÃO;;;;
MC-SPM00021D-114.116-825-C01/201;;;;;0;OAE Ramo 200 - Memória de cálculo;;;;
RT-SPM00021D-114.116-825-G08/201;;;;;0;OAE Ramo 200 - Memória de cálculo da fundação;;;;
OAE - RAMO 500;;;;;1;;;;;
DE-SPM00021D-114.116-825-C01/501;;;;;1;IMPLANTAÇÃO E CONCEPÇÃO ;;;;
DE-SPM00021D-114.116-825-C01/502;;;;;1;LOCAÇÃO DA INFRAESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/503;;;;;1; PLANTA DA MESOESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/504;;;;;0;PLANTA DA SUPERESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/505;;;;;1;FORMA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/506;;;;;2;FORMA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/507;;;;;1;FORMA DO APOIO 3;;;;
DE-SPM00021D-114.116-825-C01/508;;;;;0;FORMA DO APOIO 4;;;;
DE-SPM00021D-114.116-825-C01/509;;;;;0;FORMA DO APOIO 5;;;;
DE-SPM00021D-114.116-825-C01/510;;;;;0;FORMA DO APOIO 6;;;;
DE-SPM00021D-114.116-825-C01/511;;;;;0;FORMA DO APOIO 7;;;;
DE-SPM00021D-114.116-825-C01/512;;;;;1;FORMA DO APOIO 8;;;;
DE-SPM00021D-114.116-825-C01/513;;;;;1;FORMA DA SUPERESTRUTURA  DO VÃO 1 ;;;;
DE-SPM00021D-114.116-825-C01/514;;;;;1;FORMA DA SUPERESTRUTURA  DO VÃO 2;;;;
DE-SPM00021D-114.116-825-C01/515;;;;;0;FORMA DA SUPERESTRUTURA  DO VÃO 3;;;;
DE-SPM00021D-114.116-825-C01/516;;;;;0;FORMA DA SUPERESTRUTURA  DO VÃO 4;;;;
DE-SPM00021D-114.116-825-C01/517;;;;;0;FORMA DA SUPERESTRUTURA  DO VÃO 5;;;;
DE-SPM00021D-114.116-825-C01/518;;;;;0;FORMA DA SUPERESTRUTURA  DO VÃO 6;;;;
DE-SPM00021D-114.116-825-C01/519;;;;;;FORMA DA SUPERESTRUTURA  DO VÃO 7;;;;
DE-SPM00021D-114.116-825-C01/520;;;;;;FORMA DA SUPERESTRUTURA  DO VÃO 8;;;;
DE-SPM00021D-114.116-825-C01/521;;;;;;FORMA E ARMADURAS DAS VIGAS V.1, V.4, V.7, V.10, V.13, V16, V.19 E V.22;;;;
DE-SPM00021D-114.116-825-C01/522;;;;;;FORMA E ARMADURAS DAS VIGAS V.2, V.5 e V.8;;;;
DE-SPM00021D-114.116-825-C01/523;;;;;;FORMA E ARMADURAS DAS VIGAS V.3, V.6 e V.9;;;;
DE-SPM00021D-114.116-825-C01/524;;;;;;FORMA E ARMADURAS DAS VIGAS V.11, V.14, V.17, V.20 e V.23;;;;
DE-SPM00021D-114.116-825-C01/525;;;;;;FORMA E ARMADURAS DAS VIGAS V.12, V.15, V.18, V.21 e V.24;;;;
DE-SPM00021D-114.116-825-C01/526;;;;;;FORMA E ARMADURAS DAS PLACAS PP.1;;;;
DE-SPM00021D-114.116-825-C01/527;;;;;;FORMA E ARMADURAS DAS PLACAS PP.1A, PP.1C, PP2A, PP.2C, PP.3A, PP.3C;;;;
DE-SPM00021D-114.116-825-C01/528;;;;;;FORMA E ARMADURAS DAS PLACAS PP.1B, PP.1D, PP2B, PP.2D, PP.3B, PP.3D;;;;
DE-SPM00021D-114.116-825-C01/529;;;;;;FORMA E ARMADURAS DAS PLACAS PP.4;;;;
DE-SPM00021D-114.116-825-C01/530;;;;;;FORMA E ARMADURAS DAS PLACAS PP.4A a PP.8A E PP.4C a PP.8C;;;;
DE-SPM00021D-114.116-825-C01/531;;;;;;FORMA E ARMADURAS DAS PLACAS PP.4B a PP.8B E PP.4D a PP.8D;;;;
DE-SPM00021D-114.116-825-C01/532;;;;;;ARMADURAS DA LAJE  DO VÃO 1 ;;;;
DE-SPM00021D-114.116-825-C01/533;;;;;;ARMADURAS DA LAJE  DO VÃO 2;;;;
DE-SPM00021D-114.116-825-C01/534;;;;;;ARMADURAS DA LAJE VÃO 3;;;;
DE-SPM00021D-114.116-825-C01/535;;;;;;ARMADURAS DAS LAJE  DOS VÃOS 4 a 8;;;;
DE-SPM00021D-114.116-825-C01/536;;;;;;ARMADURAS DAS TRANSVERSINAS TR.1 A TR.16;;;;
DE-SPM00021D-114.116-825-C01/537;;;;;;ARMADURAS DA TRAVESSA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/538;;;;;;ARMAÇÃO DOS MUROS DE ALA, LAJE DE TRANSIÇÃO E TRATAMENTO DE SOLO SOB LT;;;;
DE-SPM00021D-114.116-825-C01/539;;;;;;ARMADURAS DOS BLOCOS E PILARES;;;;
DE-SPM00021D-114.116-825-C01/540;;;;;;ARMADURAS DAS TRAVESSAS DOS APOIOS 2 a 8;;;;
MC-SPM00021D-114.116-825-C01/501;;;;;;OAE Ramo 500 - Memória de cálculo;;;;
RT-SPM00021D-114.116-825-G08/501;;;;;;OAE Ramo 500 - Memória de cálculo da fundação;;;;
OAE - RAMO 800;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/801;;;;;;IMPLANTAÇÃO E CONCEPÇÃO ;;;;
DE-SPM00021D-114.116-825-C01/802;;;;;;LOCAÇÃO DA INFRAESTRUTURA;;;;
DE-SPM00021D-114.116-825-C01/803;;;;;;PLANTA DA MESO E SUPEREST.;;;;
DE-SPM00021D-114.116-825-C01/804;;;;;;FORMA DOS APOIOS 1;;;;
DE-SPM00021D-114.116-825-C01/805;;;;;;FORMA DOS APOIOS 2 e 3;;;;
DE-SPM00021D-114.116-825-C01/806;;;;;;FORMA DOS APOIOS 4 e 5;;;;
DE-SPM00021D-114.116-825-C01/807;;;;;;FORMA DOS APOIOS 6 e 7;;;;
DE-SPM00021D-114.116-825-C01/808;;;;;;FORMA DOS APOIOS 8 e 9;;;;
DE-SPM00021D-114.116-825-C01/809;;;;;;FORMA DOS APOIOS 10 e 11;;;;
DE-SPM00021D-114.116-825-C01/810;;;;;;FORMA DOS APOIOS 12 e 13;;;;
DE-SPM00021D-114.116-825-C01/811;;;;;;FORMA DOS APOIOS 14 e 15;;;;
DE-SPM00021D-114.116-825-C01/812;;;;;;FORMA DO APOIO 16;;;;
DE-SPM00021D-114.116-825-C01/813;;;;;;FORMA DA SUPERESTRUTURA  DOS VÃO 1 A 6;;;;
DE-SPM00021D-114.116-825-C01/814;;;;;;FORMA DA SUPERESTRUTURA  DOS VÃO 7 A 12;;;;
DE-SPM00021D-114.116-825-C01/815;;;;;;FORMA DA SUPERESTRUTURA  DOS VÃO 13 A 16;;;;
DE-SPM00021D-114.116-825-C01/816;;;;;;FORMA E ARMAÇÃO DAS VIGAS PRÉ-MOLDADAS;;;;
DE-SPM00021D-114.116-825-C01/817;;;;;;ARMAÇÃO DAS TRANSVERSINAS E PLACAS PRÉ-MOLDADAS;;;;
DE-SPM00021D-114.116-825-C01/818;;;;;;ARMAÇÃO DAS LAJES DOS VÃO 1 A 3;;;;
DE-SPM00021D-114.116-825-C01/819;;;;;;ARMAÇÃO DAS LAJES DOS VÃOS 4 A 6;;;;
DE-SPM00021D-114.116-825-C01/820;;;;;;ARMAÇÃO DAS LAJES DOS VÃOS 7 A 9;;;;
DE-SPM00021D-114.116-825-C01/821;;;;;A;ARMAÇÃO DAS LAJES DOS VÃOS 10 A 12;;;;
DE-SPM00021D-114.116-825-C01/822;;;;;A;ARMAÇÃO DAS LAJES DOS VÃOS 13 E 14;;;;
DE-SPM00021D-114.116-825-C01/823;;;;;1;ARMAÇÃO DAS LAJES DOS VÃOS 15 E 16;;;;
DE-SPM00021D-114.116-825-C01/824;;;;;0;ARMAÇÃO DA TRAVESSA DO APOIO 1;;;;
DE-SPM00021D-114.116-825-C01/825;;;;;0;ARMAÇÃO DA TRAVESSA DO APOIO 2;;;;
DE-SPM00021D-114.116-825-C01/826;;;;;0;ARM. DAS TRAVESSAS DOS APOIOS 3 a 7 e 15 a 17;;;;
DE-SPM00021D-114.116-825-C01/827;;;;;0;ARMAÇÃO DAS TRAVESSAS DOS APOIOS 8 a 14;;;;
DE-SPM00021D-114.116-825-C01/828;;;;;0;ARMAÇÃO DOS PILARES;;;;
DE-SPM00021D-114.116-825-C01/829;;;;;;ARMAÇÃO DE BLOCOS E ESTACAS;;;;
DE-SPM00021D-114.116-825-C01/830;;;;;;ARMAÇÃO DA LAJE DE TRANSIÇÃO E MUROS DE ALA;;;;
DE-SPM00021D-114.116-825-C01/850;;;;;;SEQUÊNCIA EXECUTIVA;;;;
MC-SPM00021D-114.116-825-C01/801;;;;;;OAE Ramo 800 - Memória de cálculo;;;;
RT-SPM00021D-114.116-825-G08/801;;;;;;OAE Ramo 800 - Memória de cálculo da fundação;;;;
PASSARELA km 115+200;;;;;;;;;;
DE-SPD115021-115.116-825-C04/001;;;;;;IMPLANTAÇÃO E CONCEPÇÃO 1/2;;;;
DE-SPD115021-115.116-825-C04/002;;;;;;IMPLANTAÇÃO E CONCEPÇÃO 2/2;;;;
DE-SPD115021-115.116-825-C04/003;;;;;;LOCAÇÃO DA FUNDAÇÃO;;;;
DE-SPD115021-115.116-825-C04/004;;;;;;FORMA DOS APOIOS SUL;;;;
DE-SPD115021-115.116-825-C04/005;;;;;;FORMA DOS APOIOS NORTE;;;;
DE-SPD115021-115.116-825-C04/006;;;;;;ARMADURA DOS BLOCOS;;;;
DE-SPD115021-115.116-825-C04/007;;;;;;ARMADURA DOS PILARES;;;;
DE-SPD115021-115.116-825-C04/008;;;;;;ARMADURA DAS TRAVESSAS;;;;
DE-SPD115021-115.116-825-C04/009;;;;;;ARMADURA DAS TRAVESSAS;;;;
DE-SPD115021-115.116-825-C04/010;;;;;;DETALHES GERAIS PISO PODT.;;;;
DE-SPD115021-115.116-825-C04/011;;;;;;DRENAGEM ;;;;
DE-SPD115021-115.116-825-C04/012;;;;;;RAMPA DE ACOMODAÇÃO NORTE;;;;
DE-SPD115021-115.116-825-M02/001;;;;;;TRAVESSIA - PLANTA E ELEVAÇÃO;;;;
DE-SPD115021-115.116-825-M02/002;;;;;;TRAVESSIA - DETALHES 1/2;;;;
DE-SPD115021-115.116-825-M02/003;;;;;;TRAVESSIA - DETALHES 2/2;;;;
DE-SPD115021-115.116-825-M02/004;;;;;;TRAVESSIA - EMENDAS E OLHAL;;;;
DE-SPD115021-115.116-825-M02/005;;;;;;TRAVESSIA - TELAMENTO;;;;
DE-SPD115021-115.116-825-M02/006;;;;;;RAMPA NORTE - PLANTA E ELEVAÇÃO;;;;
DE-SPD115021-115.116-825-M02/007;;;;;;RAMPA NORTE - SEÇÕES;;;;
DE-SPD115021-115.116-825-M02/008;;;;;;RAMPA SUL - PLANTA E ELEVAÇÃO;;;;
DE-SPD115021-115.116-825-M02/009;;;;;;RAMPA SUL - SEÇÕES E DETALHES;;;;
DE-SPD115021-115.116-825-M02/010;;;;;;MÓDULO DA RAMPA E GRADIL;;;;
DE-SPD115021-115.116-825-M02/011;;;;;;DELHES RAMPAS;;;;
DE-SPD115021-115.116-825-M02/012;;;;;;PLANTA DE LOCAÇÃO DAS BASES;;;;
MC-SPD115021-115.116-825-C04/001;;;;;;MEMÓRIA ESTRUTURAS DE CONCRETO;;;;
MC-SPD115021-115.116-825-M02/001;;;;;;MEMÓRIA ESTRUTURAS METÁLICAS;;;;
RT-SPD115021-115.116-825-G08/001;;;;;;Passarela - Memória de cálculo da fundação;;;;
BASE DOS POSTES ILUMINAÇÃO;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/951;;;;;;Base para poste de iluminação metálico;;;;
MC-SPM00021D-114.116-825-C01/951;;;;;;Memória de cálculo - Base para poste de iluminação metálico;;;;
Demolição - Pontes sobre o Rio Guaió;;;;;;;;;;
DE-SPM00021D-114.116-825-C01/901;;;;;;Demolição das OAE´s da SP-066 sobre o Rio Guaió;;;;
ELÉTRICA;;;;;;;;;;
DE-SPD115021-115.116-825-E02/001;;;;;;Passarela - Iluminação;;;;
DE-SPD115021-115.116-825-E02/101;;;;;;Passarela - Entrada de energia;;;;
DE-SPD115021-115.116-825-E02/102;;;;;;Passarela - Esquema unifilar e comando;;;;
DE-SPD115021-115.116-825-E04/001;;;;;;Passarela - Detalhes;;;;
DE-SPD115021-115.116-825-E04/002;;;;;;Passarela - Detalhes;;;;
DE-SPM00021D-114.116-825-E02/001;;;;;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.116-825-E02/002;;;;;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.116-825-E02/003;;;;;;Projeto de Iluminação - Detalhes;;;;
DE-SPM00021D-114.116-825-E02/101;;;;;;Projeto de Iluminação - Entrada de energia;;;;
DE-SPM00021D-114.116-825-E02/102;;;;;;Projeto de Iluminação - Esquema unifilar e comando;;;;
DE-SPM00021D-114.116-825-E02/103;;;;;;Projeto de Iluminação - Entrada de energia;;;;
DE-SPM00021D-114.116-825-E02/104;;;;;;Projeto de Iluminação - Esquema unifilar e comando;;;;
MC-SPM00021D-114.116-825-E02/001;;;;;;Memória de cálculo de iluminação;;;;
MC-SPM00021D-114.116-825-E02/002;;;;;;Memória de cálculo de iluminação;;;;
MD-SPM00021D-114.116-825-E02/001;;;;;;Memória descritivo de iluminação;;;;
TOPOGRAFIA;;;;;;;;;;
DE-SPM00021D-114.117-825-T01/001;;;;;;Levantamento topográfico - Planta;;;;
DE-SPM00021D-114.117-825-T01/002;;;;;;Levantamento topográfico - Planta;;;;
DE-SPM00021D-114.117-825-T01/003;;;;;;Levantamento topográfico - Planta;;;;
DE-SPM00021D-114.117-825-T01/004;;;;;;Levantamento topográfico - Planta;;;;
RT-SPM00021D-114.117-825-T01/001;;;;;;Relatório de Topografia;;;;
GEOMETRIA;;;;;;;;;;
DE-SPM00021D-114.117-825-F07/001;;;;;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F07/002;;;;;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F07/003;;;;;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F07/004;;;;;;Projeto de geometria - Planta e perfil longitudinal;;;;
DE-SPM00021D-114.117-825-F03/001;;;;;;Projeto de geometria - Perfis longitudinais;;;;
DE-SPM00021D-114.117-825-F05/001;;;;;;Projeto de geometria - Seções tipo;;;;
MD-SPM00021D-114.117-825-F09/001;;;;;;Memorial descritivo de geometria;;;;
DRENAGEM;;;;;;;;;;
DE-SPM00021D-114.117-825-H04/001;;;;;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H04/002;;;;;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H04/003;;;;;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H04/004;;;;;;Drenagem - Planta   ;;;;
DE-SPM00021D-114.117-825-H07/001;;;;;;Drenagem - detalhes;;;;
DE-SPM00021D-114.117-825-H07/002;;;;;;Drenagem - detalhes;;;;
DE-SPM00021D-114.117-825-H07/003;;;;;;Drenagem - detalhes;;;;
DE-SPM00021D-114.117-825-H09/001;;;;;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/002;;;;;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/003;;;;;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/004;;;;;;Drenagem - Perfis dos tubos de captação;;;;
DE-SPM00021D-114.117-825-H09/005;;;;;;Drenagem - Perfis dos tubos de captação;;;;
MC-SPM00021D-114.117-825-H04/001;;;;;;Memória de cálculo de drenagem;;;;
MD-SPM00021D-114.117-825-H07/001;;;;;;Caixa de retenção de produtos perigosos;;;;
RT-SPM00021D-114.117-825-H01/101;;;;;;Estudos hidrológicos e hidráulicos;;;;
SINALIZAÇÃO;;;;;;;;;;
DE-SPM00021D-114.117-825-L01/001;;;;;;Projeto de sinalização e disp. Auxiliares-planta;;;;
DE-SPM00021D-114.117-825-L01/002;;;;;;Projeto de sinalização e disp. Auxiliares-planta;;;;
DE-SPM00021D-114.117-825-L02/001;;;;;;Projeto de sinalização e disp. Auxiliares-Detalhes verticais;;;;
DE-SPM00021D-114.117-825-L02/002;;;;;;Projeto de sinalização e disp. Auxiliares-Detalhes verticais;;;;
DE-SPM00021D-114.117-825-L03/001;;;;;;Projeto de sinalização e disp. Auxiliares-Detalhes horizontais;;;;
MD-SPM00021D-114.117-825-L09/001;;;;;;Memorial descritivo de sinalização;;;;
PAVIMENTO;;;;;;;;;;
DE-SPM00021D-114.117-825-P02/001;;;;;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P02/002;;;;;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P02/003;;;;;;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P02/004;;;;;2;Projeto de pavimentação - Planta;;;;
DE-SPM00021D-114.117-825-P05/001;;;;;2;Projeto de pavimentação - Detalhes;;;;
NS-SPM00021D-114.117-825-P01/001;;;;;0;Notas de serviço do pavimento acabado;;;;
GEOLOGIA / GEOTECNIA;;;;;0;;;;;
DE-SPM00021D-114.117-825-G12/001;;;;;1;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G12/002;;;;;1;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G12/003;;;;;1;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G12/004;;;;;1;Projeto básico - Estudos geológicos - Planta;;;;
DE-SPM00021D-114.117-825-G07/001;;;;;1;Projeto básico - Estudos geológicos - Perfis longitudinais;;;;
RT-SPM00021D-114.117-825-G09/001;;;;;1;Relatório de sondagens;;;;
MD-SPM00021D-114.117-825-G09/001;;;;;1;Relatório de jazidas e bota-fora;;;;
INTERFERÊNCIAS;;;;;1;;;;;
DE-SPM00021D-114.117-825-I01/001;;;;;1;Cadastro de Interferências - Planta;;;;
DE-SPM00021D-114.117-825-I01/002;;;;;1;Cadastro de Interferências - Planta;;;;
MD-SPM00021D-114.117-825-I01/001;;;;;0;Memorial descritivo - Cadastro de Interferências;;;;
DESAPROPRIAÇÃO;;;;;0;;;;;
DE-SPM00021D-114.117-825-D01/001;;;;;0;Projeto de Desapropriação;;;;
DE-SPM00021D-114.117-825-D01/002;;;;;0;Projeto de Desapropriação;;;;
MD-SPM00021D-114.117-825-D01/001;;;;;0;Memorial descritivo de desapropriação;;;;
DESVIO DE TRÁFEGO;;;;;0;;;;;
DE-SPM00021D-114.117-825-L07/001;;;;;1;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-L07/002;;;;;0;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-L07/003;;;;;0;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-L07/004;;;;;0;Projeto de Desvio de Tráfego - Planta;;;;
DE-SPM00021D-114.117-825-L07/005;;;;;0;Projeto de Desvio de Tráfego - Detalhes;;;;
MD-SPM00021D-114.117-825-L07/001;;;;;0;Memorial descritivo do desvio de tráfego;;;;
PAISAGISMO;;;;;0;;;;;
DE-SPM00021D-114.117-825-S14/001;;;;;0;Projeto de Revestimento Vegetal - Planta;;;;
DE-SPM00021D-114.117-825-S14/002;;;;;0;Projeto de Revestimento Vegetal - Planta;;;;
MD-SPM00021D-114.117-825-S14/001;;;;;0;Memorial descritivo de paisagismo;;;;
ELÉTRICA;;;;;0;;;;;
DE-SPM00021D-114.117-825-E02/001;;;;;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/002;;;;;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/003;;;;;;Projeto de Iluminação - Planta;;;;
DE-SPM00021D-114.117-825-E02/004;;;;;;Projeto de Iluminação - Planta;;;;
